1584960294 0 0 0 0 719 1073 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1584985576 0 0 0 0 719 1073 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1584989759 0 0 0 0 719 1073 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1584990165 0 0 0 0 719 1074 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1584994198 0 0 0 0 719 1107 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1585000552 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 72
1585013840 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 115
1585013943 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 123
1585018180 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585028307 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585028370 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585028446 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585031469 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585031606 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585031620 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585031881 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585032322 0 0 0 0 719 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585038271 0 0 0 0 736 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585039193 0 0 0 0 760 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585039819 0 0 0 0 768 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585040878 0 0 0 0 774 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585040907 0 0 0 0 775 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585041313 0 0 0 0 778 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585041635 0 0 0 0 782 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585042204 0 0 0 0 782 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585042593 0 0 0 0 782 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585043112 0 0 0 0 783 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585043349 0 0 0 0 785 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585044095 0 0 0 0 788 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585046406 0 0 0 0 873 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585047162 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585048213 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585048585 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585050722 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585050867 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585052348 0 0 0 0 876 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585052568 0 0 0 0 877 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585052798 0 0 0 0 877 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585052876 0 0 0 0 877 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585055260 0 0 0 0 886 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585057998 0 0 0 0 886 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585058475 0 0 0 0 886 1411 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585068883 0 0 0 0 886 1515 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585070760 0 0 0 0 886 1541 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585070962 0 0 0 0 886 1541 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585071325 0 0 0 0 886 1553 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585076006 0 0 0 0 886 1654 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585083214 0 0 0 0 886 1719 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585083278 0 0 0 0 886 1719 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585084368 0 0 0 0 886 1725 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585086107 0 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 173
1585089821 0 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585115379 1 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585115411 1 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585118617 3 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585119017 9 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585119622 11 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585120293 12 0 0 0 886 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585128161 12 0 0 0 894 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585131057 12 0 0 0 895 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585133367 12 0 0 0 896 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585137987 18 0 0 0 896 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585138031 19 0 0 0 896 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585140746 19 0 0 0 896 1873 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585140793 19 0 0 0 896 1873 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585141260 19 0 0 0 896 1881 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585143683 19 0 0 0 896 1911 0 0 0 0 0 0 0 0 0 0 0 0 0 180
1585146669 19 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585149946 19 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585150041 19 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585156990 19 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585157019 19 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585158048 21 0 0 0 896 1911 0 63 0 0 0 0 0 0 0 0 0 0 0 180
1585158614 27 0 0 0 896 1911 0 374 0 0 0 0 0 0 0 0 0 0 0 180
1585159821 27 0 0 0 896 1911 0 380 0 0 0 0 0 0 0 0 0 0 0 180
1585160253 27 0 0 0 896 1911 0 391 0 0 0 0 0 0 0 0 0 0 0 180
1585161094 27 0 0 0 896 1911 0 394 0 0 0 0 0 0 0 0 0 0 0 180
1585161166 36 0 0 0 896 1911 0 394 0 0 0 0 0 0 0 0 0 0 0 180
1585162572 36 0 0 0 896 1911 0 410 0 0 0 0 0 0 0 0 0 0 0 180
1585162742 36 0 0 0 896 1911 0 411 0 0 0 0 0 0 0 0 0 0 0 180
1585163106 36 0 0 0 896 1911 0 411 0 0 0 0 0 0 0 0 0 0 0 180
1585164977 36 0 0 0 896 1911 0 411 0 0 0 0 0 0 0 0 0 0 0 180
1585165555 36 0 0 0 896 1911 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585165560 36 0 0 0 896 1934 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585170880 36 0 0 0 985 1934 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585175551 36 0 0 0 1193 1934 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585176010 36 0 0 0 1193 1934 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585176908 36 0 0 0 1208 1934 0 411 0 0 0 0 0 0 0 0 0 0 0 240
1585177162 36 0 0 0 1208 1934 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585177507 36 0 0 0 1208 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585177591 36 0 0 0 1208 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585177656 36 0 0 0 1211 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585178662 36 0 0 0 1211 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585178761 36 0 0 0 1211 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585178853 36 0 0 0 1224 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585178877 36 0 0 0 1224 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585179992 36 0 0 0 1253 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585180021 36 0 0 0 1253 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585180221 36 0 0 0 1253 2263 0 539 0 0 0 0 0 0 0 0 0 0 0 240
1585180314 36 0 0 0 1254 2263 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585180973 36 0 0 0 1254 2265 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585182416 36 0 0 0 1254 2275 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585183303 36 0 0 0 1254 2277 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585183637 36 0 0 0 1254 2278 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585198012 37 0 0 0 1254 2278 0 542 0 0 0 0 0 0 0 0 0 0 0 240
1585214514 37 0 0 0 1254 2278 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585217513 37 0 0 0 1254 2616 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585218216 37 0 0 0 1254 2634 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585218456 37 0 0 0 1254 2638 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585218735 37 0 0 0 1254 2638 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585219243 37 0 0 0 1254 2814 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585219756 37 0 0 0 1254 2825 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585221958 37 0 0 0 1254 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585225446 38 0 0 0 1254 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585226209 38 0 0 0 1254 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585226376 38 0 0 0 1332 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585226895 38 0 0 0 1332 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585226950 38 0 0 0 1332 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585227359 38 0 0 0 1332 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585227705 38 0 0 0 1337 2858 0 562 0 0 0 0 0 0 0 0 0 0 0 240
1585228040 38 0 0 0 1342 2858 0 571 0 0 0 0 0 0 0 0 0 0 0 240
1585229573 38 0 0 0 1342 2858 0 572 0 0 0 0 0 0 0 0 0 0 0 240
1585229609 38 0 0 0 1349 2858 0 572 0 0 0 0 0 0 0 0 0 0 0 240
1585230313 38 0 0 0 1349 2858 0 572 0 0 0 0 0 0 0 0 0 0 0 240
1585230816 38 0 0 0 1349 2858 0 583 0 0 0 0 0 0 0 0 0 0 0 240
1585231191 38 0 0 0 1349 2858 0 585 0 0 0 0 0 0 0 0 0 0 0 240
1585231328 38 0 0 0 1349 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585231531 38 0 0 0 1371 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585231826 38 0 0 0 1377 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585232163 38 0 0 0 1378 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585232175 38 0 0 0 1379 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585232672 38 0 0 0 1387 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585232887 38 0 0 0 1387 2858 0 587 0 0 0 0 0 0 0 0 0 0 0 240
1585233160 38 0 0 0 1387 2858 0 599 0 0 0 0 0 0 0 0 0 0 0 240
1585233271 38 0 0 0 1387 2858 0 600 0 0 0 0 0 0 0 0 0 0 0 240
1585233453 38 0 0 0 1388 2858 0 600 0 0 0 0 0 0 0 0 0 0 0 240
1585234238 41 0 0 0 1388 2858 0 600 0 0 0 0 0 0 0 0 0 0 0 240
1585235272 41 0 0 0 1391 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585235863 41 0 0 0 1396 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585236132 41 0 0 0 1399 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585237411 41 0 0 0 1399 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585237612 41 0 0 0 1404 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585237848 41 0 0 0 1404 2858 0 611 0 0 0 0 0 0 0 0 0 0 0 240
1585239574 41 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585245521 43 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585255986 44 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585259200 45 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585259398 46 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585259528 48 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585259779 49 0 0 0 1404 2858 0 612 0 0 0 0 0 0 0 0 0 0 0 240
1585262352 49 0 0 0 1404 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585263646 49 0 0 0 1404 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585299507 49 0 0 0 1406 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585300583 49 0 0 0 1406 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585301334 49 0 0 0 1410 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585301787 49 0 0 0 1410 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585302671 49 0 0 0 1416 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585304375 49 0 0 0 1416 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585312273 49 0 0 0 1417 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585312679 49 0 0 0 1417 2858 0 612 0 0 190 0 0 0 0 0 0 0 0 240
1585315740 49 0 0 0 1417 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585319316 49 0 0 0 1419 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585319375 49 0 0 0 1419 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585319771 49 0 0 0 1422 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585320569 49 0 0 0 1423 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585320926 49 0 0 0 1425 2858 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585321169 49 0 0 0 1425 2906 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585321217 49 0 0 0 1425 2906 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585329741 49 0 0 0 1429 2906 0 617 0 0 190 0 0 0 0 0 0 0 0 240
1585330795 49 0 0 0 1429 2906 0 622 0 0 190 0 0 0 0 0 0 0 0 240
1585331663 49 0 0 0 1430 2906 0 622 0 0 190 0 0 0 0 0 0 0 0 240
1585332667 49 0 0 0 1430 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585341556 51 0 0 0 1430 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585347143 52 0 0 0 1462 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585358125 52 0 0 0 1462 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585358491 52 0 0 0 1466 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585359021 52 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585374975 72 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585376177 90 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585376596 93 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585377342 105 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585377674 106 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585378371 115 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585392337 120 0 0 0 1467 2906 0 658 0 0 190 0 0 0 0 0 0 0 0 240
1585399215 120 0 0 0 1467 2906 0 698 0 0 190 0 0 0 0 0 0 0 0 240
1585399752 122 0 0 0 1467 2906 0 698 0 0 190 0 0 0 0 0 0 0 0 240
1585400556 122 0 0 0 1467 2906 0 702 0 0 190 0 0 0 0 0 0 0 0 240
1585401988 123 0 0 0 1467 2906 0 702 0 0 190 0 0 0 0 0 0 0 0 240
1585402803 123 0 0 0 1467 2906 0 764 0 0 190 0 0 0 0 0 0 0 0 240
1585404263 123 0 0 0 1467 2906 0 769 0 0 190 0 0 0 0 0 0 0 0 240
1585405464 123 0 0 0 1467 2906 0 770 0 0 190 0 0 0 0 0 0 0 0 240
1585407306 123 0 0 0 1467 2906 0 773 0 0 190 0 0 0 0 0 0 0 0 240
1585415212 123 0 0 0 1467 2906 0 775 0 0 190 0 0 0 0 0 0 0 0 240
1585415911 123 0 0 0 1467 2934 0 775 0 0 190 0 0 0 0 0 0 0 0 240
1585416226 123 0 0 0 1467 2934 0 775 0 0 190 0 0 0 0 0 0 0 0 240
1585420515 123 0 0 0 1467 2934 0 775 0 0 595 0 0 0 0 0 0 0 0 240
1585420551 123 0 0 0 1467 2934 0 775 0 0 595 0 0 0 0 0 0 0 0 240
1585423390 123 0 0 0 1467 2934 0 775 0 0 653 0 0 0 0 0 0 0 0 240
1585426414 123 0 0 0 1467 2934 0 775 0 0 701 0 0 0 0 0 0 0 0 240
1585427525 123 0 0 0 1467 2934 0 775 0 0 744 0 0 0 0 0 0 0 0 240
1585428559 123 0 0 0 1467 2934 0 775 0 0 750 0 0 0 0 0 0 0 0 240
1585428690 123 0 0 0 1467 2934 0 775 0 0 751 0 0 0 0 0 0 0 0 240
1585429429 123 0 0 0 1467 2934 0 775 0 0 761 0 0 0 0 0 0 0 0 240
1585431689 123 0 0 0 1468 2934 0 775 0 0 761 0 0 0 0 0 0 0 0 240
1585431917 123 0 0 0 1475 2934 0 775 0 0 761 0 0 0 0 0 0 0 0 240
1585433486 123 0 0 0 1476 2934 0 775 0 0 761 0 0 0 0 0 0 0 0 240
1585434165 123 0 0 0 1476 2934 0 1581 0 0 761 0 0 0 0 0 0 0 0 240
1585434223 123 0 0 0 1476 2934 0 1583 0 0 761 0 0 0 0 0 0 0 0 240
1585435722 123 0 0 0 1476 2934 0 1583 0 0 761 0 0 0 0 0 0 0 0 240
1585437404 123 0 0 0 1476 2934 0 1606 0 0 761 0 0 0 0 0 0 0 0 240
1585438336 123 0 0 0 1540 2934 0 1606 0 0 761 0 0 0 0 0 0 0 0 240
1585438436 123 0 0 0 1540 2934 0 1609 0 0 761 0 0 0 0 0 0 0 0 240
1585438625 123 0 0 0 1540 2934 0 1611 0 0 761 0 0 0 0 0 0 0 0 240
1585439511 123 0 0 0 1565 2934 0 1611 0 0 761 0 0 0 0 0 0 0 0 240
1585439636 123 0 0 0 1565 2934 0 1617 0 0 761 0 0 0 0 0 0 0 0 240
1585440348 123 0 0 0 1566 2934 0 1617 0 0 761 0 0 0 0 0 0 0 0 240
1585440678 123 0 0 0 1566 2934 0 1617 0 0 761 0 0 0 0 0 0 0 0 240
1585441177 123 0 0 0 1566 2934 0 1618 0 0 761 0 0 0 0 0 0 0 0 240
1585441737 123 0 0 0 1577 2934 0 1825 0 0 761 0 0 0 0 0 0 0 0 240
1585450898 123 0 0 0 1577 2934 0 1933 0 0 761 0 0 0 0 0 0 0 0 240
1585460793 123 0 0 0 1577 2934 0 1941 0 0 761 0 0 0 0 0 0 0 0 240
1585465373 123 0 0 0 1577 2934 0 2045 0 0 761 0 0 0 0 0 0 0 0 240
1585467554 123 0 0 0 1577 2934 0 2046 0 0 761 0 0 0 0 0 0 0 0 240
1585469409 123 0 0 0 1577 2934 0 2076 0 0 761 0 0 0 0 0 0 0 0 240
1585470430 123 0 0 0 1577 2934 0 2077 0 0 761 0 0 0 0 0 0 0 0 240
1585470895 123 0 0 0 1577 2934 0 2079 0 0 761 0 0 0 0 0 0 0 0 240
1585475578 123 0 0 0 1577 2934 0 2079 0 0 785 0 0 0 0 0 0 0 0 240
1585477030 123 0 0 0 1577 2934 0 2079 0 0 788 0 0 0 0 0 0 0 0 240
1585477556 123 0 0 0 1577 2934 0 2079 0 0 789 0 0 0 0 0 0 0 0 240
1585477597 123 0 0 0 1577 2934 0 2079 0 0 789 0 0 0 0 0 0 0 0 240
1585482185 123 0 0 0 1577 2934 0 2079 0 0 905 0 0 0 0 0 0 0 0 240
1585483404 123 0 0 0 1577 2934 0 2079 0 0 910 0 0 0 0 0 0 0 0 240
1585484476 123 0 0 0 1577 2934 0 2079 0 0 918 0 0 0 0 0 0 0 0 240
1585486508 123 0 0 0 1577 2988 0 2079 0 0 918 0 0 0 0 0 0 0 0 240
1585486838 123 0 0 0 1577 2989 0 2079 0 0 918 0 0 0 0 0 0 0 0 240
1585487422 123 0 0 0 1577 2990 0 2079 0 0 918 0 0 0 0 0 0 0 0 240
1585490719 123 0 0 0 1577 2992 0 2079 0 0 918 0 0 0 0 0 0 0 0 240
1585490735 123 0 0 0 1577 2992 0 2079 0 0 924 0 0 0 0 0 0 0 0 240
1585491266 123 0 0 0 1577 2992 0 2079 0 0 1035 0 0 0 0 0 0 0 0 240
1585492316 123 0 0 0 1577 2992 0 2079 0 0 1035 0 0 0 0 0 0 0 0 240
1585492670 123 0 0 0 1577 2992 0 2079 0 0 1035 0 0 0 0 0 0 0 0 240
1585493079 123 0 0 0 1577 2992 0 2079 0 0 1036 0 0 0 0 0 0 0 0 240
1585493413 123 0 0 0 1577 2992 0 2079 0 0 1036 0 0 0 0 0 0 0 0 240
1585498414 123 0 0 0 1577 2993 0 2079 0 0 1036 0 0 0 0 0 0 0 0 240
1585506469 123 0 0 0 1617 2993 0 2079 0 0 1036 0 0 0 0 0 0 0 0 240
1585506551 123 0 0 0 1658 2993 0 2079 0 0 1036 0 0 0 0 0 0 0 0 240
1585506979 123 0 0 0 1658 2993 0 2079 0 29 1036 0 0 0 0 0 0 0 0 240
1585507000 123 0 0 0 1658 2993 0 2079 0 29 1036 0 0 0 0 0 0 0 0 240
1585507324 123 0 0 0 1659 2993 0 2079 0 29 1036 0 0 0 0 0 0 0 0 240
1585510499 123 0 0 0 1659 2993 0 2079 0 94 1036 0 0 0 0 0 0 0 0 240
1585511513 123 0 0 0 1659 2993 0 2079 0 115 1036 0 0 0 0 0 0 0 0 240
1585511828 123 0 0 0 1832 2993 0 2079 0 115 1036 0 0 0 0 0 0 0 0 240
1585513457 123 0 0 0 2200 2993 0 2079 0 115 1036 0 0 0 0 0 0 0 0 240
1585513662 123 0 0 0 2207 2993 0 2079 0 115 1036 0 0 0 0 0 0 0 0 240
1585514006 123 0 0 0 2216 2993 0 2079 0 115 1036 0 0 0 0 0 0 0 0 240
